airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,"""""",7.67,23,66063
Indigo,6E-134,Kolkata,Night,one,Early_Morning,Hyderabad,Econoly,-24,18,5070
Vistara,UK-874,Kolkata,Morning,one,-999895,Bangalore,Economy,25.17,27,8029
Air_India,AI-543,source_city,Morning,one,-48,Bangalore,Business,8.75,6,56590
Air_India,AI-9720,Kolkata,17,one,Afternoon,Delhi,Economy,7.92,36,N/A
Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.5,36,4230
AirAsia,I5-740,Chennai,N/A,two_or_more,N/A,jolkata,Economy,11.75,26,2480
Air_India,AI-537,Delhi,Evening,one,5560075,Mumbai,Business,15.83,16,N/A
Air_India,AI-805,Delhi,?,one,Morning,Mumbai,Early_Morning,298,4,42457
Indigo,6E-2349,Hyderabad,281,zero,Late_Night,Delhi,Esonomy,2.25,33,3191
Vistara,UK-673,Delhi,Afternoon,two_or_more,Evening,Kolkata,unknown,30.58,36,7490
Indigo,6E-995,Hyderabad,Early_Morning,one,Economy,Komkata,Economy,5.25,10,Economy
GO_FIRST,G8-537,Hyderabad,Air_India,one,Night,Mumbai,Esonomy,4.5,46,5675
GO_FIRST,G8-7535,Mumbai,Evening,one,Night,Bangalore,Economy,5.75,35,
Air_India,AI-620,Hrderabag,297,one,Night,Delhi,N/A,,45,4387
AirAsia,I5-972,Delhi,"""""",zero,1266456,Delhi,Economy,1.33,37,1714
Vistara,UK-828,Cventai,12.5,one,215,Kolkxta,Business,9.83,37,54896
GO_FIRST,G8-146,Bangalore,Evening,two_or_more,-4809861,destination_city,Economy,17.17,23,?
Vistara,UK-834,Chennai,292,one,Morning,Delhi,Economy,16.58,39,5454
Vistara,UK-870,Hyderabad,Night,one,-11,Bangalore,Economy,26.33,49,Delhi
Vistara,UK-772,Kolkata,9646897,one,Morning,Bangalore,Economh,NULL,34,6195
Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Bangalore,6E-541,3093140,13,14310
Vistara,UK-943,Chennai,unknown,one,Evening,Kolkata,Business,11.75,12,57017
Indigo,6E-7223,Bangalore,Afternoon,one,Night,Delhi,Economy,unknown,11,5178
Indigo,6E-2109,Delhi,"""""",zero,Night,Kolhata,Economy,2.33,26,3999
GO_FIRST,G8-512,Kolkata,null,one,Evening,Delhi,4,-5038607,29,6324
GO_FIRST,G8-227,Bangalore,212,one,8130085,Hyderabaf,Economj,2578060,19,6488
Air_India,AI-687,Mumbai,Afternoon,zero,Evening,Delhi,Business,2.25,35,one
Air_India,AI-607,Mumbai,Evening,one,Evening,Hyderabad,Economy,26.25,33,3654
Air_India,AI-762,Delhi,Night,one,"""""",Delhi,Business,5800,14,59033
AirAdla,I5-775,Delhi,Afternoon,two_or_more,Night,Delhi,qconomy,11.5,35,9736
SpiceJet,SG-768,Bangalore,Afternoon,one,6041426,Hyderabad,Economy,5.5,43,5786
Indigo,6E-358,Delhi,-41,one,Night,Mumbai,Economy,11.83,13,7950
Indigo,6E-563,Kolkata,Morning,one,Afternoon,Ryderabwd,9193766,,37,4148
Indigo,6E-886,Chennai,Morning,one,Evening,Delhi,Economy,-6380229,16,4913
Air_India,AI-840,Hyderabad,224,one,7,destination_city,Business,227,8,""""""
Vistarc,UK-927,Delhi,-31,one,Evening,Kolkata,Business,7.42,46,59929
GO_FIRST,G8-101,Dekhi,Early_Morning,one,Afternoon,Mukbai,Economy,9.5,27,7469
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Jolkafa,Businesv,7.0,22,48851
Air_India,AI-635,Mumbai,6E-875,one,-20,Chennai,Economy,24.92,38,5800
Vistara,UK-933,eelhi,Afternoon,zero,2261766,Mumbai,Economy,14301,36,2700
eistara,UK-720,Bangalore,Early_Morning,one,228,jumbai,Business,11.92,12,58111
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Chennai,two_or_more,9.83,27,57453
Indigo,6E-2147,Delhi,-31,zero,Night,Hydsrcyad,Economy,"""""",24,3013
Vistara,UK-870,Hyderabad,Night,one,-1696930,Kolkata,17,21.5,9,76314
Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,30,2700
Vistara,UK-774,Kolkata,206,one,Afternoon,Delhi,Economy,null,12,15917
Vistara,UK-945,Delhi,Morning,one,Evening,Kolkata,Economi,-79,5,14880
Indigo,6E-168,Mumbai,Night,zero,-551356,Delhi,Economy,2.25,16,3424
Air_India,AI-687,Kolkata,202,zero,7498383,Dekhi,Business,-7795830,7,
Vistara,UK-738,Hyderabad,Evening,one,Morning,Delhi,Economy,16.08,39,8111
AirAsia,I5-1518,Hyderabad,-38,one,3,Kolkata,Economy,13.25,22,4234
Vistara,UK-706,Kolkata,Morning,two_or_more,Night,Bangalore,Economy,null,25,8111
Indigo,6E-841,source_city,Afternoon,one,6.25,Kolkata,Economy,7.17,24,-93
Vistara,UK-880,Hyderabad,Afternoon,one,236,Mumbai,Economy,6.67,17,5375
S[iceJet,SG-732,Kolkwta,Afternoon,one,-28,Mumbai,Economy,-91,22,6590
Ahr_India,AI-508,Hyderabad,Afternoon,one,Early_Morning,Kolkata,Economy,N/A,24,5019
Vistara,UK-951,Delhi,Afternoon,one,Evening,Kolkata,Economy,Economy,13,13095
SpiceJet,SG-8710,Mumbai,Night,zero,Night,Delii,Economy,2.0,6,Vistara
Indigo,6E-512,Kolkata,Afternoon,one,Night,Hyderabad,,8.0,18,6489
GO_FIRST,G8-791,Bangalore,Evening,one,Early_Morning,Mumbai,"""""",Indigo,19,5177
Vistara,UK-818,Bangalore,Evening,one,7549775,Hyderabad,Business,24.25,38,56588
Air_India,AI-624,Delhi,Hyderabad,one,Early_Morning,Chennai,Business,12.33,5,
Air_India,AI-671,Mumbai,AI-9891,one,Night,Hyqerabad,Economj,11.58,46,3402
Vistara,UK-985,Delhi,290,one,Air_India,Kolkata,Business,24.08,43,73369
Air_India,AI-9881,Hyderabad,-8,one,Evening,Bangalore,Economy,4.67,15,5250
Indigo,6E-6021,Kolkata,Afternoon,one,Late_Night,Chennai,Economy,-8969800,30,5369
Indigo,6E-893,Delhi,Morning,zero,Morning,Hyderabad,Economy,-43,14,6489
GO_FIRST,G8-7547,Bangalore,Morning,one,Afternoon,Delhi,Economu,,35,4028
Air_India,AI-9843,Delhi,Morning,one,Afternoon,Mumbai,unknown,,39,4023
Vistara,UK-828,Chennai,Early_Morning,one,-4648966,Delhi,Business,17.17,42,57920
XirAsia,I5-974,Mumbai,Night,zero,Night,Bangalore,Economy,1.08,27,1776
AirAsix,I5-552,Kolkata,-15,two_or_more,Night,Hyserabad,Economy,12.42,13,6487
Vistara,UK-832,Delhi,NULL,one,8511493,Delhi,Economy,12.67,11,11069
Air_India,AI-631,Mumbai,4308336,one,-241318,Delhi,Business,,18,29764
GO_FIRST,G8-285,Hyderabad,Afternoon,one,2958681,Delhi,Economy,267,44,4096
Air_India,AI-429,Delhi,G8-285,one,Morning,Hyderabad,Ecotomy,24.08,37,3551
Vistarw,UK-824,Chennai,-92,one,Delhi,Hyderabad,"""""",21.25,5,9284
SpicdJet,SG-768,Bangalore,Afternoon,one,3244787,Kolkata,Economy,5.75,14,5177
SpiceJet,SG-4010,Chennai,279,one,Morning,Kolkata,Economy,unknown,38,4281
Indigo,6E-654,Chennai,Evening,one,Night,Chennai,Economy,5.42,25,5918
Air_Insia,AI-624,Delhi,Evening,one,-52,Chennai,Econony,13.83,12,
Indigo,6E-139,Bangalore,Early_Morning,zero,,Mumbai,Economy,-84,29,4499
Vistara,UK-828,Chennai,Early_Morning,one,,Delnu,Economy,12.75,33,-286049
Vistara,UK-801,Delki,null,zero,Kolkata,Nangalore,Economy,-49,47,4501
Vistara,UK-893,Bangalore,Air_India,zero,Bangalore,Hyderabad,27,-50,28,1714
Air_India,AI-540,Delhi,"""""",zero,Night,Chennai,Business,2.92,4,?
Vistara,UK-773,Mumbai,Evening,zero,-6120031,Kolkata,G8-146,2.58,26,Delhi
Vistara,UK-657,Bangalore,Morning,one,unknown,Dtlhi,,204,47,Business
Indigo,6E-2065,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.83,9,8192
Vistara,UK-822,Chennai,Morning,one,Morning,Bangalore,G8-2411,-23,18,6690
SpiceJet,SG-387,Delhi,Chennai,one,-232053,Delhi,N/A,10.67,41,6033
AirAsia,I5-942,Mumbai,Afternoon,two_or_more,,Kolkata,Economy,12.5,40,2836
Viseara,UK-822,Chemnai,unknown,one,Morning,Bangalore,Economy,23.08,16,""""""
Vistara,UK-870,Chennai,,one,Night,Mumbai,Econkmy,23.67,12,11319
Vistara,UK-874,Hyderabad,7.33,one,Night,Chgnnai,AI-765,14.58,5,45189
Vistara,UK-706,Mumbai,Morning,one,-8019392,Chennai,unknown,12.5,28,55983
Vistara,UK-637,Delhi,Evening,one,Evening,Bangalure,Economy,25.08,19,12150
Indigo,6E-461,Bangalore,7,one,Afternoon,Kolkata,Economy,7.08,45,5125
AirAsia,I5-972,Hyderabad,I5-775,one,Economy,Bangalore,Economy,5.58,19,null
Indigo,6E-541,Bangalore,?,one,Afternoon,Hyderavad,Economy,3.83,7,?
Vistara,UK-838,Chennai,6898857,one,Morning,Mumbqi,Economy,-16,11,11069
Vistara,UK-860,Bangalore,unknown,one,Night,Mumbai,Business,"""""",21,68507
Air_India,AI-610,Bangalore,6448063,one,Evening,Aekhi,Business,-4611941,48,42521
Air_India,AI-840,Chennai,N/A,one,37432,Chennai,Business,16.0,7,53824
Vistara,UK-838,Bangalore,Night,one,Evening,Mumbai,Economy,20.58,16,5162
GO_FIRST,G8-387,Mumbai,null,one,Night,Dekhi,fconomy,5.58,8,5942
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,null,12.42,46,4363
Air_India,AI-773,Kolkata,Evening,one,282,Bangalore,Economy,null,30,6339
Indigo,6E-6128,source_city,,one,Afternoon,Bangalore,NULL,7.0,25,12.5
Fistqra,UK-928,Mumbai,Early_Morning,one,Night,Chennai,Business,13.75,14,57453
GO_FIRST,G8-297,Kolkata,Morning,two_or_more,N/A,Delhu,Economy,8.25,25,6488
SpiceJet,SG-768,Bangapore,Afternoon,one,Night,Chennai,Economy,5.5,26,5654
AirAsia,I5-2473,Kolkata,294,one,Afternoon,destination_city,Economy,-9243853,9,7854
Vistara,UK-867,Bangalore,-6680555,two_or_more,Evening,Chennai,Business,31.17,38,63362
Air_India,AI-506,Delhi,unknown,one,Night,Kolkata,AI-402,NULL,4,?
Vistara,UK-996,Hyderabad,Evening,one,Afternoon,Bangalore,Business,251,23,68317
Air_India,AI-505,Mumbai,Morning,one,Evening,Kolkata,Economy,N/A,32,6163
Vistara,UK-960,Mumbai,null,one,"""""",Bangalore,Economy,219,22,6450
Air_India,AI-770,Delhi,Night,one,81809,Bangalore,Economy,NULL,34,unknown
Indigo,6E-2615,Delhi,Morning,one,Evening,Kolkata,Economy,216,30,5027
Vistara,UK-880,Hyderabad,unknown,one,Night,Kumbai,Economy,unknown,43,4266
Vistara,UK-824,Chejnai,Night,one,Evening,Hyderabad,"""""",null,45,7081
Vistara,UK-852,Hyderabad,Morning,one,Night,destination_city,Business,3000,5,54841
Vistara,UK-910,Mumbai,Evening,one,Morning,Hyderabad,Business,232,43,53645
Vistara,UK-852,Bangalore,Morning,one,9943916,Kolkata,Economy,10.42,49,6271
Indigo,6E-2005,Delhi,4611643,one,Evening,Bangalorc,Economy,8.83,37,4168
Indigo,6E-562,Chennai,Air_India,one,2828,Chennai,Economy,null,30,4121
Vistara,UK-867,Mumbai,23,one,60978,destination_city,Economy,26.0,14,9642
Air_India,AI-765,source_city,Night,one,Evening,Delhi,Business,20.33,38,43711
Vistara,UK-774,Kolkata,Night,zero,232,Delhi,Nusihrss,2.92,25,31982
Air_India,AI-839,Delhi,-2877961,one,Morning,Chennai,Economy,13.25,49,4527
GO_FIRST,G8-808,Bangalure,Afternoon,one,Night,Mumbai,Economy,5.83,25,6199
Air_India,AI-768,Kolkata,Afternoon,one,9959766,Bangalore,Air_India,20.75,32,7474
Air_India,AI-411,Delhi,-1784680,one,Evening,Chennai,Busineds,12.75,10,37594
Vistara,UK-828,Chennai,-3549988,one,Evening,Bangalore,rconomy,5937,33,4755
Air_India,AI-747,Kolkata,Night,one,Night,Delhi,Business,null,31,57939
Vistara,UK-867,Bangalore,NULL,two_or_more,Night,Chennai,Business,Hyderabad,12,63362
Indigo,6E-156,Bangalore,293,zero,,Hyderabad,Economy,1.17,39,1551
Indiei,6E-905,Mumbai,?,one,Evening,Mumbai,Economy,5.0,34,8021
GO_FIRSy,G8-319,Mumbai,Morning,one,Night,Bangalore,Economy,11.5,14,5102
Vistara,UK-970,Mumbai,Morning,zero,Morning,Delhi,Business,2.25,28,""""""
GO_FIRST,G8-504,source_city,NULL,one,Night,Kolkata,,-90,38,unknown
Air_India,AI-655,Kolkata,3765432,one,null,destination_city,Economy,-956087,22,5960
Air_India,AI-688,Mumbai,17,one,NULL,Delhi,Economy,one,48,NULL
Vistara,UK-860,Hyderabad,277,one,Night,Kolkata,Economj,15.92,28,6275
Vistara,UK-854,Mumbai,-3000201,one,Night,Kolkata,Business,4.67,40,Economy
ZirAsia,I5-336,Mumbai,NULL,one,?,Kolkata,Economy,12.83,39,2836
AirAsia,I5-1543,Delhi,Kolkata,zero,N/A,Bangalore,Economy,1.17,43,1776
Air_India,AI-768,Delhi,-22,one,-89,Hyderabad,Efunomy,21.0,36,7053
Indigo,6E-2065,Chennai,null,zero,Morning,Delhi,Economy,290,14,7352
Vistara,UK-838,Hyderabad,-1816197,one,N/A,Bangalore,Economy,23.33,4,12318
Air_India,AI-569,Cyennai,Early_Morning,one,Night,Bangalore,Economy,-74724,28,7175
Air_India,AI-665,selhi,Early_Morning,one,Morning,Chqnnai,unknown,26.92,12,45257
Indigo,6E-7271,Hyderabad,unknown,one,Evening,destination_city,Economy,Delhi,44,null
Air_India,AI-440,Chennai,22.17,one,Night,Kolkata,Economy,N/A,11,45
Vistara,UK-850,Bangalore,Evening,one,N/A,Mumbai,Gconojy,21.0,3,13947
Vistara,UK-985,Delgi,Evening,zero,-63,Mumbai,,2.17,21,2700
Indigo,6E-6505,Hyderabad,Night,zero,-4882339,Bangalore,Economy,1.25,19,1776
Air_India,AI-768,source_city,Afternoon,one,-56,Delhi,Economy,8.67,43,7474
Indigo,6E-541,Bangaloge,Morning,one,Evening,Hyderabad,?,7.75,14,5488
Indigo,6E-2181,Delhi,Morning,one,Afternoon,Kolkata,"""""",5.5,8,5955
GO_FIRSF,G8-392,Delhi,Afternoon,zero,279,Mumbai,Economy,2.25,49,2410
Vistara,UK-864,Bangalore,Evening,one,229,Hyderabad,Economy,24.92,39,4672
Vistara,UK-910,Mumbai,Evening,one,Night,Kolkata,Economy,249,34,6634
Gistara,UK-820,Bangalore,Vistara,one,Afternoon,Hyderabad,Economy,18.75,20,6133
Air_India,AI-888,Mumbai,Evening,one,Morning,Chennai,Economy,13.92,40,Economy
GO_FIRST,G8-227,Kolkata,-78,one,213,Hyderabad,Economy,8.67,28,5574
GO_FIRST,G8-537,Kolkata,2262467,one,Late_Night,Mumbai,Economy,9.58,27,Economy
Vistara,UK-927,Delhi,NULL,one,Night,Bangalore,Business,Early_Morning,9,49177
Air_India,AI-867,Mumbai,248,one,Morning,Chennai,Economy,11.42,15,9576
Indigo,6E-5332,Chennai,Early_Morning,one,4600282,Bangalore,Economy,-78,15,6930
